22,377,1.0,878887116
115,265,2.0,881171488
6,86,3.0,883603013
62,257,2.0,879372434
210,40,3.0,891035994
303,785,3.0,879485318
194,274,2.0,879539794
291,1042,4.0,874834944
234,1184,2.0,892079237
299,144,4.0,877881320
291,118,2.0,874833878
308,1,4.0,887736532
102,768,2.0,883748450
63,277,4.0,875747401
181,1081,1.0,878962623
276,796,1.0,874791932
10,16,4.0,877888877
284,304,4.0,885329322
201,979,2.0,884114233
276,564,3.0,874791805
246,201,5.0,884921594
249,241,5.0,879641194
251,100,4.0,886271884
59,196,5.0,888205088
292,515,4.0,881103977
115,20,3.0,881171009
201,219,4.0,884112673
246,919,4.0,884920949
60,427,5.0,883326620
92,1049,1.0,890251826
246,416,3.0,884923047
194,165,4.0,879546723
293,5,3.0,888906576
299,229,3.0,878192429
276,54,3.0,874791025
291,144,5.0,874835091
267,518,5.0,878971773
279,154,5.0,875296291
62,498,4.0,879373848
62,382,3.0,879375537
28,209,4.0,881961214
90,382,5.0,891383835
293,685,3.0,888905170
216,144,4.0,880234639
198,498,3.0,884207492
110,307,4.0,886987260
90,648,4.0,891384754
62,21,3.0,879373460
279,832,3.0,881375854
237,514,4.0,879376641
94,789,4.0,891720887
128,485,3.0,879966895
194,385,2.0,879524643
82,135,3.0,878769629
262,1147,4.0,879791710
293,471,3.0,888904884
216,658,3.0,880245029
59,23,5.0,888205300
194,1211,2.0,879551380
82,1134,2.0,884714402
299,955,4.0,889502823
84,405,3.0,883452363
299,111,3.0,877878184
194,466,4.0,879525876
10,486,4.0,877886846
259,117,4.0,874724988
85,427,3.0,879456350
303,919,4.0,879467295
213,273,5.0,878870987
90,98,5.0,891383204
49,559,2.0,888067405
268,231,4.0,875744136
279,1336,1.0,875298353
279,1240,1.0,892174404
268,1035,2.0,875542174
26,258,3.0,891347949
213,172,5.0,878955442
276,322,3.0,874786392
94,1217,3.0,891723086
293,1267,3.0,888906966
26,930,2.0,891385985
92,1079,3.0,886443455
1,61,4.0,878542420
92,77,3.0,875654637
207,476,2.0,884386343
292,174,5.0,881105481
232,483,5.0,888549622
251,748,2.0,886272175
181,220,4.0,878962392
259,255,4.0,874724710
90,347,4.0,891383319
194,181,3.0,879521396
110,688,1.0,886987605
299,14,4.0,877877775
151,10,5.0,879524921
6,14,5.0,883599249
303,69,5.0,879467542
16,944,1.0,877727122
276,1091,3.0,874793035
194,1028,2.0,879541148
294,109,4.0,877819599
303,842,2.0,879484804
62,65,4.0,879374686
207,591,3.0,876018608
92,172,4.0,875653271
70,746,3.0,884150257
63,242,3.0,875747190
28,201,3.0,881961671
279,68,4.0,875307407
14,98,3.0,890881335
299,1018,3.0,889502324
194,54,3.0,879525876
303,815,3.0,879485532
268,930,2.0,875742942
268,2,2.0,875744173
268,145,1.0,875744501
234,141,3.0,892334609
181,264,2.0,878961624
297,133,4.0,875240090
181,872,1.0,878961814
201,146,1.0,884140579
85,507,4.0,879456199
59,468,3.0,888205855
292,11,5.0,881104093
218,209,5.0,877488546
158,177,4.0,880134407
279,501,3.0,875308843
181,3,2.0,878963441
201,695,1.0,884140115
1,189,3.0,888732928
23,385,4.0,874786462
201,767,4.0,884114505
16,64,5.0,877720297
154,357,4.0,879138713
16,705,5.0,877722736
184,218,3.0,889909840
128,204,4.0,879967478
181,1295,1.0,878961781
184,153,3.0,889911285
1,33,4.0,878542699
1,160,4.0,875072547
184,321,5.0,889906967
94,343,4.0,891725009
128,508,4.0,879967767
23,323,2.0,874784266
82,183,3.0,878769848
218,430,3.0,877488316
308,1197,4.0,887739521
303,134,5.0,879467959
215,212,2.0,891435680
69,256,5.0,882126156
276,2,4.0,874792436
63,1067,3.0,875747514
267,410,4.0,878970785
294,271,5.0,889241426
90,1086,4.0,891384424
92,229,3.0,875656201
308,649,4.0,887739292
144,89,3.0,888105691
59,951,3.0,888206409
16,197,5.0,877726146
207,258,4.0,877879172
177,333,4.0,880130397
207,1115,2.0,879664906
299,577,3.0,889503806
49,959,2.0,888068912
94,1224,3.0,891722802
10,175,3.0,877888677
194,66,3.0,879527264
234,206,4.0,892334543
308,402,4.0,887740700
308,640,4.0,887737036
94,265,4.0,891721889
268,62,3.0,875310824
234,612,3.0,892079140
234,1451,3.0,892078343
102,823,3.0,888801465
279,1181,4.0,875314001
151,197,5.0,879528710
297,716,3.0,875239422
249,188,4.0,879641067
144,699,4.0,888106106
64,392,3.0,889737542
92,501,2.0,875653665
268,436,3.0,875310745
293,135,5.0,888905550
213,173,5.0,878955442
59,715,5.0,888205921
114,505,3.0,881260203
213,515,4.0,878870518
23,196,2.0,874786926
128,15,4.0,879968827
239,56,4.0,889179478
181,279,1.0,878962955
291,80,4.0,875086354
201,649,3.0,884114275
60,60,5.0,883327734
181,325,2.0,878961814
216,228,3.0,880245642
216,531,4.0,880233810
92,587,3.0,875660408
213,176,4.0,878956338
85,259,2.0,881705026
201,960,2.0,884112077
257,137,4.0,882049932
215,211,4.0,891436202
181,938,1.0,878961586
1,20,4.0,887431883
303,404,4.0,879468375
299,305,3.0,879737314
293,770,3.0,888906655
303,252,3.0,879544791
115,1067,4.0,881171009
116,350,3.0,886977926
73,480,4.0,888625753
70,431,3.0,884150257
221,475,4.0,875244204
299,303,3.0,877618584
184,187,4.0,889909024
63,289,2.0,875746985
235,185,4.0,889655435
62,712,4.0,879376178
246,94,2.0,884923505
63,762,3.0,875747688
92,168,4.0,875653723
303,200,4.0,879468459
94,184,2.0,891720862
128,371,1.0,879966954
94,720,1.0,891723593
64,381,4.0,879365491
151,176,2.0,879524293
45,25,4.0,881014015
276,922,4.0,889174849
276,57,3.0,874787526
234,187,4.0,892079140
181,306,1.0,878962006
293,249,3.0,888905229
10,611,5.0,877886722
276,142,3.0,874792945
308,427,4.0,887736584
221,943,4.0,875246759
268,824,2.0,876518557
198,58,3.0,884208173
181,741,1.0,878962918
234,448,3.0,892335501
90,900,4.0,891382309
128,603,5.0,879966839
90,289,3.0,891382310
279,1497,2.0,890780576
90,259,2.0,891382392
308,55,3.0,887738760
59,742,3.0,888203053
94,744,4.0,891721462
26,1015,3.0,891352136
82,508,2.0,884714249
62,12,4.0,879373613
276,40,3.0,874791871
181,1015,1.0,878963121
308,81,5.0,887737293
239,1099,5.0,889179253
69,240,3.0,882126156
10,7,4.0,877892210
22,376,3.0,878887112
294,931,3.0,889242857
82,717,1.0,884714492
279,399,4.0,875313859
6,98,5.0,883600680
70,217,4.0,884151119
10,100,5.0,877891747
246,561,1.0,884923445
276,70,4.0,874790826
62,1016,4.0,879373008
276,417,4.0,874792907
60,430,5.0,883326122
1,202,5.0,875072442
234,1462,3.0,892333865
207,13,3.0,875506839
246,409,2.0,884923372
92,794,3.0,875654798
181,762,2.0,878963418
213,235,1.0,878955115
92,739,2.0,876175582
292,661,5.0,881105561
246,665,4.0,884922831
144,709,4.0,888105940
90,1198,5.0,891383866
22,128,5.0,878887983
311,432,4.0,884365485
276,188,4.0,874792547
299,134,4.0,878192311
1,171,5.0,889751711
308,295,3.0,887741461
181,121,4.0,878962623
234,626,4.0,892336358
90,25,5.0,891384789
279,586,4.0,892864663
49,302,4.0,888065432
22,80,4.0,878887227
234,318,4.0,892078890
268,147,4.0,876514002
94,1220,3.0,891722678
268,217,2.0,875744501
16,55,5.0,877717956
92,515,4.0,875640800
239,1070,5.0,889179032
234,10,3.0,891227851
308,187,5.0,887738760
276,64,5.0,874787441
85,588,3.0,880838306
262,931,2.0,879790874
201,272,3.0,886013700
181,870,2.0,878962623
201,1100,4.0,884112800
158,665,2.0,880134532
293,423,3.0,888906070
82,597,3.0,878768882
276,181,5.0,874786488
267,121,3.0,878970681
181,1060,1.0,878962675
291,686,5.0,874835165
268,21,3.0,875742822
262,28,3.0,879792220
234,81,3.0,892334680
158,729,3.0,880133116
156,661,4.0,888185947
232,52,5.0,888550130
235,230,4.0,889655162
102,70,3.0,888803537
90,506,5.0,891383319
49,1003,2.0,888068651
62,68,1.0,879374969
85,51,2.0,879454782
90,258,3.0,891382121
181,1288,1.0,878962349
221,1010,3.0,875246662
207,318,5.0,877124871
234,487,3.0,892079237
194,172,3.0,879521474
94,62,3.0,891722933
181,927,1.0,878962675
90,22,4.0,891384357
181,696,2.0,878962997
14,269,4.0,892242403
311,179,2.0,884365357
92,121,5.0,875640679
181,405,4.0,878962919
1,265,4.0,878542441
299,387,2.0,889502756
94,572,3.0,891723883
