166,346,1.0,886397596
157,274,4.0,886890835
127,229,5.0,884364867
166,328,5.0,886397722
113,595,5.0,875936424
61,678,3.0,892302309
164,406,2.0,889402389
157,25,3.0,886890787
164,620,3.0,889402298
113,126,5.0,875076827
53,281,4.0,879443288
143,682,3.0,888407741
164,281,4.0,889401906
202,283,3.0,879727153
61,323,3.0,891206450
3,335,1.0,889237269
3,245,1.0,889237247
164,930,4.0,889402340
35,243,2.0,875459046
164,685,5.0,889402160
3,337,1.0,889236983
164,117,5.0,889401816
127,294,4.0,884363803
157,250,1.0,886890296
53,24,3.0,879442538
326,22,4.0,879874989
53,174,5.0,879442561
3,343,3.0,889237122
113,326,5.0,875935609
164,299,4.0,889401383
61,328,5.0,891206371
113,329,3.0,875935312
157,405,3.0,886890342
326,186,4.0,879877143
326,480,4.0,879875691
157,1132,3.0,886891132
166,322,5.0,886397723
113,294,4.0,875935277
127,380,5.0,884364950
143,331,5.0,888407622
61,690,2.0,891206407
86,258,5.0,879570366
202,515,1.0,879726778
164,597,4.0,889402225
326,69,2.0,879874964
202,172,3.0,879726778
326,153,4.0,879875751
326,50,5.0,879875112
157,283,4.0,886890692
53,845,3.0,879443083
3,323,2.0,889237269
326,168,3.0,879874859
3,331,4.0,889237455
326,468,3.0,879875572
157,748,2.0,886890015
326,282,2.0,879875964
157,150,5.0,874813703
326,496,5.0,879874825
326,54,3.0,879876300
326,675,4.0,879875457
3,294,2.0,889237224
35,1025,3.0,875459237
127,268,1.0,884363990
53,924,3.0,879443303
164,689,5.0,889401490
326,444,4.0,879877413
166,288,3.0,886397510
113,321,3.0,875075887
326,318,5.0,879875612
53,228,3.0,879442561
164,458,4.0,889402050
35,242,2.0,875459166
113,262,2.0,875075983
157,127,5.0,886890541
53,100,5.0,879442537
164,313,5.0,889401284
3,332,1.0,889237224
86,286,3.0,879569555
86,319,3.0,879569555
127,286,1.0,884364525
3,328,5.0,889237455
164,322,4.0,889401432
157,273,5.0,886889876
326,732,5.0,879877143
113,100,4.0,875935610
164,125,5.0,889402071
326,646,2.0,879875112
326,503,3.0,879876542
326,526,5.0,879874964
127,227,4.0,884364867
127,300,5.0,884364017
164,984,4.0,889401456
157,407,4.0,886891218
164,245,5.0,889401362
127,243,5.0,884364764
326,448,3.0,879877349
3,334,3.0,889237122
164,148,5.0,889402203
86,872,3.0,879570366
53,181,4.0,879443046
326,528,3.0,879875112
3,350,3.0,889237076
326,79,4.0,879875203
53,199,5.0,879442384
326,185,5.0,879875203
143,328,4.0,888407656
326,134,3.0,879875797
157,298,4.0,886889876
86,889,5.0,879570973
157,740,2.0,886889876
372,159,5.0,876869894
326,674,3.0,879877433
3,341,1.0,889237055
372,219,5.0,876869481
326,559,3.0,879877413
326,633,4.0,879875852
326,132,4.0,879875398
86,300,3.0,879570277
61,342,2.0,892302309
326,82,3.0,879876861
157,3,3.0,886890734
326,612,2.0,879875083
166,258,4.0,886397562
127,748,5.0,884364108
3,318,4.0,889237482
326,144,5.0,879876114
86,1175,5.0,879570973
326,659,4.0,879875397
326,451,2.0,879877234
166,343,4.0,886397882
113,327,5.0,875076987
3,300,2.0,889236939
372,635,5.0,876869445
113,976,5.0,875936424
364,690,4.0,875931309
