119,392,4.0,886176814
25,181,5.0,885853415
138,26,5.0,879024232
57,304,5.0,883698581
119,1153,5.0,874781198
58,144,4.0,884304936
41,265,3.0,890687042
43,14,2.0,883955745
57,419,3.0,883698454
43,137,4.0,875975656
119,328,4.0,876923913
58,1098,4.0,884304936
119,237,5.0,874775038
295,218,5.0,879966498
100,344,4.0,891374868
307,89,5.0,879283786
275,98,4.0,875155140
119,222,5.0,874775311
77,484,5.0,884733766
270,452,4.0,876956264
187,64,5.0,879465631
275,597,3.0,876197678
43,323,3.0,875975110
275,405,2.0,876197645
43,815,4.0,883956189
119,407,3.0,887038665
117,1047,2.0,881009697
295,194,4.0,879517412
187,210,4.0,879465242
25,357,4.0,885852757
187,135,4.0,879465653
307,174,4.0,879283480
117,150,4.0,880125101
126,905,2.0,887855283
119,382,5.0,874781742
138,484,4.0,879024127
307,94,3.0,877122695
245,1028,5.0,888513447
295,961,5.0,879519556
118,200,5.0,875384647
245,181,4.0,888513664
226,242,5.0,883888671
117,268,5.0,880124306
188,692,5.0,875072583
248,234,4.0,884534968
295,739,4.0,879518319
295,39,4.0,879518279
93,820,3.0,888705966
126,294,3.0,887855087
43,120,4.0,884029430
77,518,4.0,884753202
77,172,3.0,884752562
118,774,5.0,875385198
77,474,5.0,884732407
58,1099,2.0,892243079
295,190,4.0,879517062
270,25,5.0,876954456
188,143,5.0,875072674
58,9,4.0,884304328
43,203,4.0,883955224
25,222,4.0,885852817
270,98,5.0,876955868
126,245,3.0,887854726
275,186,3.0,880314383
226,56,4.0,883889102
17,13,3.0,885272654
100,354,2.0,891375260
275,418,3.0,875154718
275,265,4.0,880314031
275,1091,2.0,875154535
307,634,3.0,879283385
25,501,3.0,885852301
188,443,4.0,875074329
57,79,5.0,883698495
248,589,4.0,884534968
220,298,4.0,881198966
220,333,3.0,881197771
25,257,4.0,885853415
270,558,5.0,876954927
248,117,5.0,884535433
138,523,5.0,879024043
307,949,4.0,877123315
188,237,3.0,875073648
118,654,5.0,875385007
43,40,3.0,883956468
117,181,5.0,880124648
188,96,5.0,875073128
58,173,5.0,884305353
248,257,3.0,884535840
138,517,4.0,879024279
58,709,5.0,884304812
77,91,3.0,884752924
295,72,4.0,879518714
25,208,4.0,885852337
117,15,5.0,880125887
100,268,3.0,891374982
310,116,5.0,879436104
43,5,4.0,875981421
58,214,2.0,884305296
270,778,5.0,876955711
295,172,4.0,879516986
295,235,4.0,879517943
71,89,5.0,880864462
117,758,2.0,881011217
51,182,3.0,883498790
57,682,3.0,883696824
43,204,4.0,883956122
270,671,4.0,876956360
25,25,5.0,885853415
318,474,4.0,884495742
118,475,5.0,875384793
119,718,5.0,874774956
188,218,5.0,875074667
275,69,3.0,880314089
307,687,1.0,879114143
117,151,4.0,880126373
307,1022,4.0,879283008
57,243,3.0,883696547
318,768,2.0,884498022
25,258,5.0,885853199
138,496,4.0,879024043
9,298,5.0,886960055
58,100,5.0,884304553
57,760,2.0,883697617
58,268,5.0,884304288
307,265,3.0,877122816
248,475,5.0,884535446
57,28,4.0,883698324
270,97,4.0,876955633
318,356,4.0,884496671
270,736,5.0,876955087
270,370,5.0,876956232
77,195,5.0,884733695
270,83,4.0,876954995
275,449,3.0,876198328
220,303,4.0,881198014
67,64,5.0,875379211
275,501,3.0,875154718
57,204,4.0,883698272
187,215,3.0,879465805
71,134,3.0,885016614
275,520,4.0,880314218
275,173,3.0,875154795
295,704,5.0,879519266
57,1047,4.0,883697679
43,151,4.0,875975613
57,756,3.0,883697730
307,509,3.0,877121019
295,47,5.0,879518166
138,211,4.0,879024183
226,147,3.0,883889479
295,73,4.0,879519009
318,257,5.0,884471030
310,24,4.0,879436242
43,52,4.0,883955224
318,631,4.0,884496855
275,258,3.0,875154310
188,769,2.0,875074720
270,53,4.0,876956106
117,829,3.0,881010219
270,466,5.0,876955899
67,1095,4.0,875379287
100,321,1.0,891375112
310,536,4.0,879436137
187,523,3.0,879465125
58,109,4.0,884304396
270,781,5.0,876955750
67,147,3.0,875379357
57,926,3.0,883697831
310,845,5.0,879436534
25,615,5.0,885852611
77,238,5.0,884733965
41,28,4.0,890687353
117,50,5.0,880126022
318,659,4.0,884495868
126,262,4.0,887854726
295,483,5.0,879517348
43,64,5.0,875981247
93,412,2.0,888706037
43,66,4.0,875981506
58,284,4.0,884304519
25,228,4.0,885852920
93,15,5.0,888705388
318,50,2.0,884495696
307,100,3.0,879206424
187,116,5.0,879464978
43,1057,2.0,884029777
248,174,3.0,884534992
295,151,4.0,879517635
275,176,4.0,880314320
43,284,5.0,883955441
25,729,4.0,885852697
119,213,5.0,874781257
43,631,2.0,883955675
138,121,4.0,879023558
57,831,1.0,883697785
307,173,5.0,879283786
318,476,4.0,884495164
307,258,5.0,879283786
307,1411,4.0,877124058
77,168,4.0,884752721
58,960,4.0,884305004
117,405,5.0,880126174
248,127,5.0,884535084
275,523,4.0,880314031
318,64,4.0,884495590
138,151,4.0,879023389
57,409,4.0,883697655
77,125,3.0,884733014
43,26,5.0,883954901
307,71,5.0,879283169
188,474,4.0,875072674
307,431,4.0,877123333
25,478,5.0,885852271
318,648,5.0,884495534
295,67,4.0,879519042
318,508,4.0,884494976
188,191,3.0,875073128
119,313,5.0,886176135
270,306,5.0,876953744
17,508,3.0,885272779
295,727,5.0,879517682
100,355,4.0,891375313
270,327,5.0,876953900
318,204,5.0,884496218
119,716,5.0,874782190
67,1,3.0,875379445
119,1101,5.0,874781779
330,11,4.0,876546561
188,88,4.0,875075300
307,1110,4.0,877122208
270,230,3.0,876955868
275,1066,3.0,880313679
58,1100,2.0,884304979
330,136,5.0,876546378
119,54,4.0,886176814
119,1262,3.0,890627252
307,21,4.0,876433101
43,820,2.0,884029742
43,553,4.0,875981159
93,222,4.0,888705295
330,235,5.0,876544690
43,114,5.0,883954950
58,272,5.0,884647314
226,180,4.0,883889322
295,173,5.0,879518257
188,159,3.0,875074589
138,493,4.0,879024382
275,183,3.0,880314500
248,282,2.0,884535582
57,864,3.0,883697512
43,328,4.0,875975061
318,610,5.0,884496525
270,148,4.0,876954062
307,175,4.0,877117651
57,250,3.0,883697223
43,286,4.0,875975028
58,45,5.0,884305295
57,744,5.0,883698581
17,151,4.0,885272751
248,474,2.0,884534672
119,269,3.0,892564213
138,483,5.0,879024280
43,498,5.0,875981275
119,154,5.0,874782022
126,878,5.0,887938392
245,222,4.0,888513212
295,4,4.0,879518568
119,245,4.0,886176618
126,884,5.0,887938392
9,691,5.0,886960055
71,346,4.0,885016248
226,270,4.0,883888639
25,174,5.0,885853415
307,22,3.0,879205470
17,9,3.0,885272558
71,285,3.0,877319414
67,240,5.0,875379566
188,554,2.0,875074891
118,174,5.0,875385007
118,433,5.0,875384793
188,204,4.0,875073478
119,1170,3.0,890627339
43,15,5.0,875975546
57,588,4.0,883698454
117,1,4.0,880126083
270,387,5.0,876955689
295,722,4.0,879518881
248,185,3.0,884534772
318,660,3.0,884497207
295,405,5.0,879518319
119,697,5.0,874782068
25,477,4.0,885853155
307,313,5.0,888095725
100,750,4.0,891375016
188,234,4.0,875073048
100,266,2.0,891375484
126,258,4.0,887853919
270,70,5.0,876955066
295,423,4.0,879517372
295,966,5.0,879518060
270,159,4.0,876956233
119,595,3.0,874781067
188,357,4.0,875073647
43,382,5.0,883955702
25,742,4.0,885852569
58,475,5.0,884304609
330,584,3.0,876547220
67,405,5.0,875379794
307,393,3.0,877123041
318,357,4.0,884496069
57,1059,3.0,883697432
57,825,1.0,883697761
43,944,2.0,883956260
318,47,2.0,884496855
43,235,3.0,875975520
138,285,4.0,879023245
307,193,3.0,879205470
119,628,4.0,874775185
295,493,5.0,879516961
57,294,4.0,883696547
220,306,4.0,881197664
51,148,3.0,883498623
275,588,3.0,875154535
270,1119,5.0,876955729
43,403,4.0,883956305
270,281,5.0,876956137
100,288,2.0,891374603
43,7,4.0,875975520
275,252,2.0,876197944
187,732,3.0,879465419
295,736,5.0,879966498
295,588,4.0,879517682
57,252,2.0,883697807
310,258,3.0,879435606
58,42,4.0,884304936
318,286,3.0,884470681
77,23,4.0,884753173
330,121,4.0,876544582
307,229,5.0,879538921
71,462,5.0,877319567
25,127,3.0,885853030
187,70,4.0,879465394
138,100,5.0,879022956
93,845,4.0,888705321
275,191,4.0,880314797
275,969,2.0,880314412
41,31,3.0,890687473
100,302,4.0,891374528
330,51,5.0,876546753
119,684,4.0,886177338
295,404,4.0,879518378
58,1097,5.0,884504973
330,215,5.0,876547925
188,792,2.0,875075062
57,282,5.0,883697223
119,275,5.0,874774575
118,324,4.0,875384444
270,707,5.0,876954927
119,193,4.0,874781872
117,174,4.0,881011393
270,379,5.0,876956232
9,521,4.0,886959343
117,176,5.0,881012028
77,498,5.0,884734016
275,202,3.0,875155167
9,487,5.0,886960056
43,931,1.0,884029742
138,98,5.0,879024043
58,222,4.0,884304656
295,624,5.0,879518654
119,235,5.0,874774956
57,1093,3.0,883697352
117,338,3.0,886019636
119,1263,3.0,886177338
318,72,4.0,884498540
41,486,4.0,890687305
220,288,5.0,881197887
100,340,3.0,891374707
248,181,4.0,884535374
77,431,5.0,884733695
126,332,2.0,887853735
220,325,1.0,881198435
187,427,5.0,879465597
57,56,3.0,883698646
118,176,5.0,875384793
77,153,5.0,884732685
119,338,1.0,892565167
295,378,4.0,879518233
118,156,5.0,875384946
318,795,2.0,884498766
187,28,4.0,879465597
77,4,3.0,884752721
41,751,4.0,890686872
138,238,5.0,879024382
226,480,4.0,883888853
58,248,4.0,884794774
43,216,5.0,875981128
295,843,4.0,879517994
295,1503,2.0,879517082
318,1014,2.0,884494919
318,524,3.0,884496123
43,724,4.0,875981390
188,69,4.0,875072009
188,7,5.0,875073477
245,94,2.0,888513081
126,323,3.0,887853568
58,8,4.0,884304955
58,850,5.0,884305150
58,347,3.0,888638515
17,1,4.0,885272579
348,628,4.0,886523256
348,370,4.0,886523621
188,211,4.0,875075062
119,86,4.0,874782068
188,628,5.0,875074200
348,405,4.0,886523174
43,371,4.0,883955269
119,526,2.0,886177762
295,401,3.0,879519390
307,143,3.0,879283203
25,498,4.0,885852086
318,248,3.0,884494976
295,1040,2.0,879519180
275,630,3.0,880315243
41,313,3.0,890685449
348,240,3.0,886523839
119,866,3.0,874774575
275,304,3.0,876197368
43,241,4.0,883955441
318,197,5.0,884496030
58,340,4.0,884305708
270,596,5.0,876954456
58,1106,4.0,892068866
57,866,3.0,883697915
310,832,1.0,879436035
117,421,5.0,881012601
330,447,4.0,876546619
220,301,4.0,881197948
248,100,4.0,884534716
117,168,5.0,881012550
77,181,3.0,884732278
188,173,5.0,875075118
119,486,4.0,874781547
188,210,4.0,875071891
248,928,3.0,884536117
187,792,5.0,879465340
119,546,4.0,874775914
318,1032,3.0,884498210
318,194,5.0,884495590
188,511,2.0,875072211
318,315,5.0,884470294
318,503,4.0,884497402
57,410,3.0,883697378
9,286,5.0,886960055
25,455,4.0,885853415
43,117,4.0,883954853
295,153,5.0,879517324
119,272,5.0,886611471
318,239,4.0,884497235
58,663,2.0,884304728
270,441,5.0,876956420
310,748,3.0,879435729
295,412,2.0,879519237
307,427,3.0,877121988
318,49,3.0,884497257
318,384,3.0,884498210
93,275,4.0,888705224
318,934,4.0,884495382
295,1459,5.0,879519237
43,225,2.0,875975579
119,658,5.0,874782127
307,527,5.0,878066938
43,298,4.0,875975211
118,547,5.0,875385228
348,928,5.0,886523683
43,501,4.0,883955605
118,185,5.0,875384979
100,689,3.0,891375212
117,597,4.0,881010052
119,144,4.0,887038665
318,481,4.0,884496156
57,1028,3.0,883697432
138,617,4.0,879024128
58,156,5.0,884304955
17,237,2.0,885272628
119,87,5.0,874781829
117,751,5.0,886018996
117,368,3.0,881010610
117,121,4.0,880126038
188,233,3.0,875074266
318,1023,2.0,884495091
119,472,4.0,874775406
270,703,4.0,876955019
58,237,4.0,884304396
307,169,5.0,879283625
330,596,5.0,876544690
270,741,5.0,876953967
58,246,5.0,884304592
71,475,5.0,877319330
43,300,5.0,875975135
270,155,5.0,876955770
248,55,4.0,884534793
310,304,5.0,879435664
318,396,1.0,884498684
