244,51,2.0,880606923
160,234,5.0,876861185
99,4,5.0,886519097
81,432,2.0,876535131
72,679,2.0,880037164
189,512,4.0,893277702
162,25,4.0,877635573
32,294,3.0,883709863
250,496,4.0,878090499
160,174,5.0,876860807
264,200,5.0,886122352
72,195,5.0,880037702
250,264,3.0,878089182
250,140,3.0,878092059
244,815,4.0,880605185
244,756,2.0,880605157
269,504,4.0,891449922
160,135,4.0,876860807
99,268,3.0,885678247
19,4,4.0,885412840
99,79,4.0,885680138
160,719,3.0,876857977
72,48,4.0,880036718
269,127,4.0,891446165
229,328,1.0,891632142
250,7,4.0,878089716
214,334,3.0,891542540
192,476,2.0,881368243
264,813,4.0,886122952
269,367,3.0,891450023
189,520,5.0,893265380
123,427,3.0,879873020
244,673,3.0,880606667
240,879,3.0,885775745
142,169,5.0,888640356
21,558,5.0,874951695
269,522,5.0,891447773
180,462,5.0,877544218
269,845,1.0,891456255
244,186,3.0,880605697
160,460,2.0,876861185
250,238,4.0,878089963
99,111,1.0,885678886
269,217,2.0,891451610
250,596,5.0,878089921
189,1060,5.0,893264301
214,568,4.0,892668197
72,1110,3.0,880037334
269,246,5.0,891457067
72,182,5.0,880036515
189,526,4.0,893266205
264,294,3.0,886121516
72,54,3.0,880036854
21,370,1.0,874951293
264,721,5.0,886123656
192,1061,4.0,881368891
244,265,4.0,880606634
21,222,2.0,874951382
72,699,3.0,880036783
79,303,4.0,891271203
269,198,4.0,891447062
269,22,1.0,891448072
269,507,4.0,891448800
269,234,1.0,891449406
78,323,1.0,879633567
283,1114,5.0,879297545
244,17,2.0,880607205
189,56,5.0,893265263
214,478,4.0,891544052
244,381,4.0,880604077
269,705,2.0,891448850
264,655,4.0,886123530
72,866,4.0,880035887
244,707,4.0,880606243
192,948,3.0,881368302
189,20,5.0,893264466
108,100,4.0,879879720
21,440,1.0,874951798
244,550,1.0,880602264
244,183,4.0,880606043
47,324,3.0,879439078
21,129,4.0,874951382
79,50,4.0,891271545
244,310,3.0,880601905
21,447,5.0,874951695
160,462,4.0,876858346
99,1016,5.0,885678724
72,568,4.0,880037203
24,64,5.0,875322758
180,202,3.0,877128388
21,164,5.0,874951695
99,873,1.0,885678436
214,131,3.0,891544465
283,432,5.0,879297965
269,252,1.0,891456350
244,172,4.0,880605665
244,790,4.0,880608037
24,191,5.0,875323003
72,234,4.0,880037418
106,526,4.0,881452685
283,845,4.0,879297442
78,255,4.0,879633745
250,204,2.0,878091682
72,196,4.0,880036747
21,324,4.0,874950889
214,117,4.0,891543241
21,948,1.0,874951054
99,403,4.0,885680374
244,53,3.0,880607489
250,196,4.0,878091818
19,435,5.0,885412840
214,137,4.0,891543227
244,154,5.0,880606385
214,213,4.0,891544414
79,1161,2.0,891271697
264,448,2.0,886122031
264,70,4.0,886123596
24,763,5.0,875322875
162,1019,4.0,877636556
99,246,3.0,888469392
160,160,5.0,876862078
244,662,3.0,880606533
99,274,1.0,885679157
180,1119,3.0,877128156
212,180,1.0,879303974
106,582,4.0,881451199
81,280,4.0,876534214
269,1165,1.0,891446904
160,430,5.0,876861799
72,28,4.0,880036824
72,427,5.0,880037702
214,302,4.0,892668197
214,693,3.0,891544414
31,886,2.0,881547877
103,24,4.0,880415847
269,13,4.0,891446662
32,290,3.0,883717913
142,82,4.0,888640356
99,50,5.0,885679998
214,275,3.0,891542968
240,313,5.0,885775604
31,484,5.0,881548030
24,367,2.0,875323241
214,1129,4.0,892668249
269,674,2.0,891451754
32,151,3.0,883717850
32,1012,4.0,883717581
180,68,5.0,877127721
108,290,4.0,879880076
189,197,5.0,893265291
264,504,5.0,886122577
