225,193,4.0,879539727
97,194,3.0,884238860
278,603,5.0,891295330
242,1137,5.0,879741196
241,690,2.0,887249482
225,237,5.0,879539643
225,480,5.0,879540748
11,111,4.0,891903862
271,132,5.0,885848672
168,151,5.0,884288058
271,346,4.0,885844430
18,443,3.0,880130193
52,280,3.0,882922806
97,228,5.0,884238860
272,178,5.0,879455113
193,96,1.0,889124507
104,984,1.0,888442575
18,26,4.0,880129731
191,302,4.0,891560253
271,199,4.0,885848448
271,709,3.0,885849325
272,1393,2.0,879454663
271,378,4.0,885849447
191,286,4.0,891560842
272,12,5.0,879455254
104,117,2.0,888465972
52,250,3.0,882922661
11,558,3.0,891904214
96,156,4.0,884402860
11,732,3.0,891904596
193,869,3.0,889127811
193,879,3.0,889123257
131,126,4.0,883681514
230,680,4.0,880484286
193,941,4.0,889124890
280,508,3.0,891700453
288,132,3.0,886374129
230,742,5.0,880485043
271,1028,2.0,885848102
306,235,4.0,876504354
280,631,5.0,891700751
280,540,3.0,891702304
150,293,4.0,878746946
97,222,5.0,884238887
18,86,4.0,880129731
193,407,4.0,889127921
288,593,2.0,886892127
280,1049,2.0,891702486
168,866,5.0,884287927
272,317,4.0,879454977
306,287,4.0,876504442
230,304,5.0,880484286
191,751,3.0,891560753
104,301,2.0,888442275
230,1444,2.0,880485726
104,285,4.0,888465201
18,408,5.0,880129628
140,332,3.0,879013617
11,227,3.0,891905896
150,181,5.0,878746685
288,305,4.0,886372527
104,756,2.0,888465739
280,1,4.0,891700426
230,172,4.0,880484523
96,87,4.0,884403531
271,65,3.0,885849419
149,319,2.0,883512658
230,963,5.0,880484370
11,425,4.0,891904300
193,1078,4.0,889126943
104,299,3.0,888442436
18,950,3.0,880130764
96,673,4.0,884402860
206,302,5.0,888180227
280,845,3.0,891700925
97,670,5.0,884239744
304,259,1.0,884967253
230,138,3.0,880485197
104,287,2.0,888465347
206,323,1.0,888179833
230,419,4.0,880484587
18,202,3.0,880130515
18,729,3.0,880131236
131,221,3.0,883681561
18,182,4.0,880130640
288,272,5.0,889225463
271,56,3.0,885848559
11,740,4.0,891903067
104,300,3.0,888442275
280,127,5.0,891702544
11,723,5.0,891904637
288,527,3.0,886373565
11,38,3.0,891905936
104,1016,1.0,888466002
104,1010,1.0,888465554
272,1101,5.0,879454977
271,187,5.0,885848343
193,627,4.0,889126972
304,237,5.0,884968415
168,1278,3.0,884287560
18,113,5.0,880129628
150,129,4.0,878746946
204,216,4.0,892513864
193,410,3.0,889127633
271,705,4.0,885849052
271,482,5.0,885848519
316,98,5.0,880853743
168,274,4.0,884287865
104,293,3.0,888465166
306,14,5.0,876503995
104,7,3.0,888465972
18,496,5.0,880130470
193,790,3.0,889127381
271,714,3.0,885848863
271,750,4.0,885844698
11,725,3.0,891905568
11,110,3.0,891905324
191,754,3.0,891560366
150,221,4.0,878747017
74,272,5.0,888333194
131,1281,4.0,883681561
230,202,4.0,880485352
230,378,5.0,880485159
206,900,1.0,888179980
271,111,4.0,885847956
18,387,4.0,880130155
104,411,1.0,888465739
97,89,5.0,884238939
140,268,4.0,879013684
230,142,4.0,880485633
11,741,5.0,891902745
316,306,4.0,880853072
280,781,4.0,891701699
306,242,5.0,876503793
104,327,2.0,888442202
278,311,4.0,891295130
230,234,4.0,880484756
272,48,4.0,879455143
271,220,3.0,885848179
306,864,3.0,876504286
52,95,4.0,882922927
18,863,3.0,880130680
271,410,2.0,885848238
18,965,4.0,880132012
204,340,5.0,892389195
104,249,3.0,888465675
280,472,2.0,891702086
280,128,3.0,891701188
18,494,3.0,880131497
97,482,5.0,884238693
11,190,3.0,891904174
97,484,3.0,884238966
11,660,3.0,891904573
131,100,5.0,883681418
191,752,3.0,891560481
52,1086,4.0,882922562
193,435,4.0,889124439
280,204,3.0,891700643
97,98,4.0,884238728
131,750,5.0,883681723
280,544,4.0,891701302
96,479,4.0,884403758
11,517,2.0,891905222
272,127,5.0,879454725
104,269,5.0,888441878
97,50,5.0,884239471
150,121,2.0,878747322
193,332,3.0,889123257
18,154,4.0,880131358
280,554,1.0,891701998
97,115,5.0,884239525
271,630,2.0,885848943
280,693,3.0,891701027
191,301,4.0,891561336
96,153,4.0,884403624
150,100,2.0,878746636
18,58,4.0,880130613
11,746,4.0,891905032
316,588,1.0,880853992
193,554,3.0,889126088
316,292,4.0,880853072
271,514,4.0,885848408
280,38,3.0,891701832
193,827,2.0,890859916
204,172,3.0,892513819
288,127,5.0,886374451
271,11,4.0,885848408
288,196,5.0,886373474
271,211,5.0,885849164
271,1266,2.0,885848943
206,1394,1.0,888179981
140,301,3.0,879013747
241,294,3.0,887250085
168,284,2.0,884288112
206,245,1.0,888179772
230,210,5.0,880484975
74,288,3.0,888333280
18,647,4.0,880129595
271,624,2.0,885849558
271,22,5.0,885848518
131,845,4.0,883681351
271,121,2.0,885848132
150,246,5.0,878746719
193,368,1.0,889127860
271,823,3.0,885848237
230,238,1.0,880484778
74,326,4.0,888333329
150,13,4.0,878746889
271,8,4.0,885848770
288,742,3.0,886893063
271,50,5.0,885848640
74,9,4.0,888333458
18,199,3.0,880129769
280,1028,5.0,891702276
271,274,3.0,885848014
74,285,3.0,888333428
280,145,3.0,891702198
96,91,5.0,884403250
168,255,1.0,884287560
280,975,4.0,891702252
11,714,4.0,891904214
18,607,3.0,880131752
271,242,4.0,885844495
11,230,4.0,891905783
150,1,4.0,878746441
288,1039,2.0,886373565
139,268,4.0,879537876
271,197,4.0,885848915
140,319,4.0,879013617
280,99,2.0,891700475
52,1009,5.0,882922328
74,237,4.0,888333428
280,227,3.0,891702153
271,300,2.0,885844583
96,519,4.0,884402896
304,271,4.0,884968415
104,324,1.0,888442404
191,288,3.0,891562090
150,325,1.0,878747322
271,191,5.0,885848448
18,196,3.0,880131297
230,196,5.0,880484755
168,235,2.0,884288270
230,402,5.0,880485445
52,748,4.0,882922629
18,954,3.0,880130640
271,172,5.0,885848616
104,122,3.0,888465739
193,682,1.0,889123377
272,8,4.0,879455015
271,451,3.0,885849447
168,295,4.0,884287615
324,748,5.0,880575108
193,195,1.0,889124507
280,86,4.0,891700475
132,922,5.0,891278996
271,180,5.0,885849087
104,100,4.0,888465166
288,200,4.0,886373534
168,596,4.0,884287615
